1	0	1000000	0	0	1000000	0.0000000
1	1000000	2000000	4	2881	1000000	0.0028810
1	2000000	3000000	0	0	1000000	0.0000000
1	3000000	4000000	0	0	1000000	0.0000000
1	4000000	5000000	0	0	1000000	0.0000000
1	5000000	6000000	0	0	1000000	0.0000000
1	6000000	7000000	2	5739	1000000	0.0057390
1	7000000	8000000	10	21104	1000000	0.0211040
1	8000000	9000000	9	26965	1000000	0.0269650
1	9000000	10000000	6	13284	1000000	0.0132840
1	10000000	11000000	2	2433	1000000	0.0024330
1	11000000	12000000	4	2244	1000000	0.0022440
1	12000000	13000000	2	2107	1000000	0.0021070
1	13000000	14000000	3	687	1000000	0.0006870
1	14000000	15000000	3	1173	1000000	0.0011730
1	15000000	16000000	6	7175	1000000	0.0071750
1	16000000	17000000	2	6174	1000000	0.0061740
1	17000000	18000000	7	7303	1000000	0.0073030
1	18000000	19000000	8	41126	1000000	0.0411260
1	19000000	20000000	6	17336	1000000	0.0173360
1	20000000	21000000	2	12378	1000000	0.0123780
1	21000000	22000000	4	24206	1000000	0.0242060
1	22000000	23000000	0	0	1000000	0.0000000
1	23000000	24000000	0	0	1000000	0.0000000
1	24000000	25000000	4	15553	1000000	0.0155530
1	25000000	26000000	0	0	1000000	0.0000000
1	26000000	27000000	0	0	1000000	0.0000000
1	27000000	28000000	1	4855	1000000	0.0048550
1	28000000	29000000	1	7514	1000000	0.0075140
1	29000000	30000000	0	0	1000000	0.0000000
1	30000000	31000000	3	7344	1000000	0.0073440
1	31000000	32000000	7	23182	1000000	0.0231820
1	32000000	33000000	2	5685	1000000	0.0056850
1	33000000	34000000	2	5881	1000000	0.0058810
1	34000000	35000000	0	0	1000000	0.0000000
1	35000000	36000000	5	8204	1000000	0.0082040
1	36000000	37000000	0	0	1000000	0.0000000
1	37000000	38000000	2	4049	1000000	0.0040490
1	38000000	39000000	4	15659	1000000	0.0156590
1	39000000	40000000	3	1654	1000000	0.0016540
1	40000000	41000000	0	0	1000000	0.0000000
1	41000000	42000000	2	6301	1000000	0.0063010
1	42000000	43000000	2	6124	1000000	0.0061240
1	43000000	44000000	0	0	1000000	0.0000000
1	44000000	45000000	4	8549	1000000	0.0085490
1	45000000	46000000	2	1811	1000000	0.0018110
1	46000000	47000000	0	0	1000000	0.0000000
1	47000000	48000000	6	6611	1000000	0.0066110
1	48000000	49000000	5	17348	1000000	0.0173480
1	49000000	50000000	2	3612	1000000	0.0036120
1	50000000	51000000	0	0	1000000	0.0000000
1	51000000	52000000	0	0	1000000	0.0000000
1	52000000	53000000	0	0	1000000	0.0000000
1	53000000	54000000	2	8769	1000000	0.0087690
1	54000000	55000000	2	3957	1000000	0.0039570
1	55000000	56000000	0	0	1000000	0.0000000
1	56000000	57000000	0	0	1000000	0.0000000
1	57000000	58000000	6	14301	1000000	0.0143010
1	58000000	59000000	8	6315	1000000	0.0063150
1	59000000	60000000	0	0	1000000	0.0000000
1	60000000	61000000	5	20017	1000000	0.0200170
1	61000000	62000000	2	4354	1000000	0.0043540
1	62000000	63000000	2	7980	1000000	0.0079800
1	63000000	64000000	4	9761	1000000	0.0097610
1	64000000	65000000	6	11416	1000000	0.0114160
1	65000000	66000000	5	10383	1000000	0.0103830
1	66000000	67000000	0	0	1000000	0.0000000
