1	0	1000000	0	0	1000000	0.0000000
1	1000000	2000000	0	0	1000000	0.0000000
1	2000000	3000000	0	0	1000000	0.0000000
1	3000000	4000000	0	0	1000000	0.0000000
1	4000000	5000000	0	0	1000000	0.0000000
1	5000000	6000000	0	0	1000000	0.0000000
1	6000000	7000000	0	0	1000000	0.0000000
1	7000000	8000000	0	0	1000000	0.0000000
1	8000000	9000000	0	0	1000000	0.0000000
1	9000000	10000000	0	0	1000000	0.0000000
1	10000000	11000000	0	0	1000000	0.0000000
1	11000000	12000000	0	0	1000000	0.0000000
1	12000000	13000000	0	0	1000000	0.0000000
1	13000000	14000000	0	0	1000000	0.0000000
1	14000000	15000000	0	0	1000000	0.0000000
1	15000000	16000000	0	0	1000000	0.0000000
1	16000000	17000000	0	0	1000000	0.0000000
1	17000000	18000000	0	0	1000000	0.0000000
1	18000000	19000000	0	0	1000000	0.0000000
1	19000000	20000000	0	0	1000000	0.0000000
1	20000000	21000000	0	0	1000000	0.0000000
1	21000000	22000000	0	0	1000000	0.0000000
1	22000000	23000000	0	0	1000000	0.0000000
1	23000000	24000000	0	0	1000000	0.0000000
1	24000000	25000000	0	0	1000000	0.0000000
1	25000000	26000000	0	0	1000000	0.0000000
1	26000000	27000000	0	0	1000000	0.0000000
1	27000000	28000000	0	0	1000000	0.0000000
1	28000000	29000000	0	0	1000000	0.0000000
1	29000000	30000000	0	0	1000000	0.0000000
1	30000000	31000000	0	0	1000000	0.0000000
1	31000000	32000000	0	0	1000000	0.0000000
1	32000000	33000000	0	0	1000000	0.0000000
1	33000000	34000000	0	0	1000000	0.0000000
1	34000000	35000000	0	0	1000000	0.0000000
1	35000000	36000000	0	0	1000000	0.0000000
1	36000000	37000000	0	0	1000000	0.0000000
1	37000000	38000000	0	0	1000000	0.0000000
1	38000000	39000000	0	0	1000000	0.0000000
1	39000000	40000000	0	0	1000000	0.0000000
1	40000000	41000000	0	0	1000000	0.0000000
1	41000000	42000000	0	0	1000000	0.0000000
1	42000000	43000000	0	0	1000000	0.0000000
1	43000000	44000000	0	0	1000000	0.0000000
1	44000000	45000000	0	0	1000000	0.0000000
1	45000000	46000000	0	0	1000000	0.0000000
1	46000000	47000000	0	0	1000000	0.0000000
1	47000000	48000000	0	0	1000000	0.0000000
1	48000000	49000000	0	0	1000000	0.0000000
1	49000000	50000000	0	0	1000000	0.0000000
1	50000000	51000000	0	0	1000000	0.0000000
1	51000000	52000000	0	0	1000000	0.0000000
1	52000000	53000000	0	0	1000000	0.0000000
1	53000000	54000000	0	0	1000000	0.0000000
1	54000000	55000000	0	0	1000000	0.0000000
1	55000000	56000000	0	0	1000000	0.0000000
1	56000000	57000000	0	0	1000000	0.0000000
1	57000000	58000000	0	0	1000000	0.0000000
1	58000000	59000000	0	0	1000000	0.0000000
1	59000000	60000000	0	0	1000000	0.0000000
1	60000000	61000000	0	0	1000000	0.0000000
